	0
8.54	7.307861815327076e-18
8.55	7.267807304756492e-18
8.56	7.228002056356044e-18
8.57	7.188444308519241e-18
8.58	7.149132313724381e-18
8.59	7.110064338408443e-18
8.6	7.071238662842244e-18
8.61	7.032653581006826e-18
8.62	6.994307400471051e-18
8.63	6.956198442270415e-18
8.64	6.918325040787066e-18
8.65	6.880685543630949e-18
8.66	6.843278311522188e-18
8.67	6.806101718174571e-18
8.68	6.769154150180206e-18
8.69	6.7324340068952984e-18
8.7	6.695939700327039e-18
8.71	6.659669655021607e-18
8.72	6.6236223079532884e-18
8.73	6.587796108414614e-18
8.74	6.552189517907648e-18
8.75	6.516801010036281e-18
8.76	6.481629070399596e-18
8.77	6.4466721964862714e-18
8.78	6.411928897569991e-18
8.79	6.377397694605903e-18
8.8	6.343077120128057e-18
8.81	6.308965718147859e-18
8.82	6.27506204405347e-18
8.83	6.2413646645102335e-18
8.84	6.207872157362019e-18
8.85	6.174583111533553e-18
8.86	6.141496126933671e-18
8.87	6.10860981435951e-18
8.88	6.075922795401627e-18
8.89	6.0434337023500425e-18
8.9	6.0111411781011585e-18
8.91	5.9790438760655896e-18
8.92	5.947140460076889e-18
8.93	5.915429604301139e-18
8.94	5.883909993147406e-18
8.95	5.852580321179062e-18
8.96	5.821439293025939e-18
8.97	5.7904856232973705e-18
8.98	5.759718036495979e-18
8.99	5.729135266932381e-18
9.0	5.698736058640637e-18
9.01	5.6685191652945455e-18
9.02	5.638483350124712e-18
9.03	5.6086273858364296e-18
9.04	5.5789500545283205e-18
9.05	5.549450147611744e-18
9.06	5.520126465731024e-18
9.07	5.4909778186843456e-18
9.08	5.462003025345471e-18
9.09	5.433200913586173e-18
9.1	5.404570320199403e-18
9.11	5.3761100908231815e-18
9.12	5.34781907986521e-18
9.13	5.319696150428198e-18
9.14	5.291740174235899e-18
9.15	5.2639500315598146e-18
9.16	5.236324611146626e-18
9.17	5.208862810146286e-18
9.18	5.181563534040788e-18
9.19	5.154425696573612e-18
9.2	5.1274482196798246e-18
9.21	5.1006300334168325e-18
9.22	5.073970075895803e-18
9.23	5.047467293213688e-18
9.24	5.021120639385924e-18
9.25	4.994929076279739e-18
9.26	4.968891573548079e-18
9.27	4.943007108564169e-18
9.28	4.917274666356656e-18
9.29	4.891693239545389e-18
9.3	4.8662618282777546e-18
9.31	4.8409794401656606e-18
9.32	4.8158450902230346e-18
9.33	4.790857800803962e-18
9.34	4.766016601541365e-18
9.35	4.741320529286262e-18
9.36	4.716768628047582e-18
9.37	4.6923599489325385e-18
9.38	4.668093550087554e-18
9.39	4.6439684966397384e-18
9.4	4.619983860638875e-18
9.41	4.596138720999979e-18
9.42	4.57243216344637e-18
9.43	4.5488632804532545e-18
9.44	4.525431171191852e-18
9.45	4.502134941474011e-18
9.46	4.478973703697341e-18
9.47	4.455946576790861e-18
9.48	4.4330526861611195e-18
9.49	4.410291163638821e-18
9.5	4.387661147425946e-18
9.51	4.365161782043344e-18
9.52	4.34279221827881e-18
9.53	4.32055161313563e-18
9.54	4.298439129781595e-18
9.55	4.276453937498486e-18
9.56	4.254595211632014e-18
9.57	4.232862133542207e-18
9.58	4.2112538905542556e-18
9.59	4.189769675909809e-18
9.6	4.1684086887186965e-18
9.61	4.147170133911106e-18
9.62	4.126053222190176e-18
9.63	4.105057169985019e-18
9.64	4.084181199404198e-18
9.65	4.063424538189569e-18
9.66	4.042786419670587e-18
9.67	4.022266082719e-18
9.68	4.001862771703959e-18
9.69	3.981575736447523e-18
9.7	3.961404232180578e-18
9.71	3.9413475194991315e-18
9.72	3.921404864321026e-18
9.73	3.901575537843006e-18
9.74	3.8818588164981985e-18
9.75	3.862253981913961e-18
9.76	3.842760320870105e-18
9.77	3.823377125257501e-18
9.78	3.804103692037039e-18
9.79	3.78493932319897e-18
9.8	3.765883325722593e-18
9.81	3.746935011536326e-18
9.82	3.7280936974780976e-18
9.83	3.709358705256114e-18
9.84	3.690729361409974e-18
9.85	3.672204997272118e-18
9.86	3.653784948929625e-18
9.87	3.635468557186345e-18
9.88	3.617255167525366e-18
9.89	3.599144130071825e-18
9.9	3.581134799556021e-18
9.91	3.563226535276874e-18
9.92	3.545418701065708e-18
9.93	3.527710665250333e-18
9.94	3.510101800619468e-18
9.95	3.492591484387453e-18
9.96	3.4751790981592875e-18
9.97	3.457864027895977e-18
9.98	3.4406456638801605e-18
9.99	3.4235234006820677e-18
